date,ESP_macro_f1__ESP_macro_f2
2004-11-08,0.935926114894049
2004-11-09,0.9361102980166283
2004-11-10,0.9362637337124603
2004-11-11,0.9363894440134403
2004-11-12,0.9364912078597913
2004-11-15,0.9365728603723364
2004-11-16,0.9366379439099719
2004-11-17,0.9366895620361344
2004-11-18,0.9367303452674891
2004-11-19,0.9367624742420231
2004-11-22,0.9367877288300955
2004-11-23,0.9368075456592801
2004-11-24,0.93682307483658
2004-11-25,0.936835231479995
2004-11-26,0.9368447403841396
2004-11-29,0.9368521735971642
2004-11-30,0.9368579814047784
2004-12-01,0.9369492072394295
2004-12-02,0.9369245901942043
2004-12-03,0.936909369591543
2004-12-06,0.9368997022211917
2004-12-07,0.9368935087050438
2004-12-08,0.9368895008833419
2004-12-09,0.9368868772884907
2004-12-10,0.936885137429201
2004-12-13,0.93688396723137
2004-12-14,0.9368831683683303
2004-12-15,0.9368826146350444
2004-12-16,0.9368822249758527
2004-12-17,0.9368819467682583
2004-12-20,0.9368817454278872
2004-12-21,0.9368815979154057
2004-12-22,0.9368814886577059
2004-12-23,0.9368814069676852
2004-12-24,0.9368813453982131
2004-12-27,0.9368812986815575
2004-12-28,0.9368812630381843
2004-12-29,0.9368812357204651
2004-12-30,0.9368812147072064
2004-12-31,0.9368811984960915
2005-01-03,0.9128516517975873
2005-01-04,0.9160777510596662
2005-01-05,0.9192886589135237
2005-01-06,0.9222726049729906
2005-01-07,0.9249189398024131
2005-01-10,0.9271915337358174
2005-01-11,0.9290985120267659
2005-01-12,0.9306715471548992
2005-01-13,0.93195252716173
2005-01-14,0.9329855166651024
2005-01-17,0.933812302169558
2005-01-18,0.9344702356748272
2005-01-19,0.9349914702979895
2005-01-20,0.9354029830759704
2005-01-21,0.9357270005759764
2005-01-24,0.9359815947529391
2005-01-25,0.9361813161137134
2005-01-26,0.9363377939053017
2005-01-27,0.9364602708373426
2005-01-28,0.9365560615881987
2005-01-31,0.9366309360845891
2005-02-01,0.9366643703987713
2005-02-02,0.9366771704492478
2005-02-03,0.9367021843034372
2005-02-04,0.9367308785905561
2005-02-07,0.9367589295817996
2005-02-08,0.9367842989603652
2005-02-09,0.9368062295598846
2005-02-10,0.9368246482262522
2005-02-11,0.9368398179482429
2005-02-14,0.9368521411025383
2005-02-15,0.9368620527617063
2005-02-16,0.9368699666138686
2005-02-17,0.9368762508373205
2005-02-18,0.9368812204270788
2005-02-21,0.9368851380657485
2005-02-22,0.9368882190104506
2005-02-23,0.9368906374819206
2005-02-24,0.9368925332243171
2005-02-25,0.9368940175848426
2005-02-28,0.9368951788436003
2005-03-01,0.9371019123650495
2005-03-02,0.9370463016864312
2005-03-03,0.937007332763846
2005-03-04,0.9369795920450867
2005-03-07,0.9369595839961077
2005-03-08,0.9369449763506109
2005-03-09,0.9369341933627501
2005-03-10,0.9369261559778899
2005-03-11,0.9369201147381764
2005-03-14,0.9369155416085412
2005-03-15,0.9369120593344005
2005-03-16,0.9369093948170585
2005-03-17,0.9369073479615804
2005-03-18,0.9369057705787367
2005-03-21,0.9369045518890247
2005-03-22,0.9369036084149036
2005-03-23,0.9369028768292773
2005-03-24,0.9369023088244265
2005-03-25,0.9369018673824803
2005-03-28,0.9369015240326232
2005-03-29,0.9369012568130105
2005-03-30,0.9369010487427631
2005-03-31,0.9369008866676981
2005-04-01,0.9307152391913183
2005-04-04,0.9319077923298602
2005-04-05,0.9328995676323352
2005-04-06,0.9337151898494733
2005-04-07,0.9343766570793154
2005-04-08,0.9349078344787987
2005-04-11,0.9353313523143651
2005-04-12,0.9356672616028149
2005-04-13,0.9359326421206668
2005-04-14,0.9361416831210747
2005-04-15,0.9363059755468129
2005-04-18,0.936434876788147
2005-04-19,0.9365358772376321
2005-04-20,0.9366149355649313
2005-04-21,0.9366767700071658
2005-04-22,0.9367251035720929
2005-04-25,0.936762866190171
2005-04-26,0.9367923589947459
2005-04-27,0.936815386464728
2005-04-28,0.9368333619261957
2005-04-29,0.9368473913195168
2005-05-02,0.9368583394343114
2005-05-03,0.9363348924338761
2005-05-04,0.936428450295027
2005-05-05,0.9365140007492688
2005-05-06,0.9365876528831193
2005-05-09,0.9366493175911559
2005-05-10,0.9366999862324906
2005-05-11,0.9367410739616847
2005-05-12,0.936774076458201
2005-05-13,0.9368003994320928
2005-05-16,0.9368212851195605
2005-05-17,0.93683779131585
2005-05-18,0.9368507972335096
2005-05-19,0.9368610216283673
2005-05-20,0.936869045206062
2005-05-23,0.936875333139404
2005-05-24,0.9368802557031225
2005-05-25,0.9368841062397534
2005-05-26,0.936887116312283
2005-05-27,0.9368894682168482
2005-05-30,0.9368913051648875
2005-05-31,0.9368927394822311
2005-06-01,0.9369167899475362
2005-06-02,0.9368831203556133
2005-06-03,0.9368684609371271
2005-06-06,0.9368640725982557
2005-06-07,0.9368649924869338
2005-06-08,0.9368683797140134
2005-06-09,0.93687265925359
2005-06-10,0.9368769998998135
2005-06-13,0.9368809986244795
2005-06-14,0.9368844920400925
2005-06-15,0.9368874453857748
2005-06-16,0.936889888331956
2005-06-17,0.9368918787583532
2005-06-20,0.9368934830353662
2005-06-21,0.9368947658877644
2005-06-22,0.9368957857036908
2005-06-23,0.9368965928437077
2005-06-24,0.9368972295248335
2005-06-27,0.9368977304646595
2005-06-28,0.9368981238319595
2005-06-29,0.9368984322614434
2005-06-30,0.9368986738118278
2005-07-01,0.9253658075053328
2005-07-04,0.9271810168595278
2005-07-05,0.9288588970907423
2005-07-06,0.9303397717897
2005-07-07,0.9316036929601414
2005-07-08,0.9326578433638045
2005-07-11,0.9335226653508845
2005-07-12,0.9342236466810129
2005-07-13,0.9347867366879199
2005-07-14,0.9352360005787754
2005-07-15,0.9355926019757809
2005-07-18,0.9358745366245331
2005-07-19,0.9360967623732239
2005-07-20,0.9362715144410501
2005-07-21,0.9364086856261046
2005-07-22,0.9365162066183703
2005-07-25,0.9366003945920104
2005-07-26,0.9366662571935651
2005-07-27,0.936717749405658
2005-07-28,0.9367579860295701
2005-07-29,0.9367894148540895
2005-08-01,0.9368139562745459
2005-08-02,0.9366562117861693
2005-08-03,0.9366721703739935
2005-08-04,0.9366995084841087
2005-08-05,0.9367297723514528
2005-08-08,0.9367588807630219
2005-08-09,0.93678496480543
2005-08-10,0.9368073816835009
2005-08-11,0.9368261343504826
2005-08-12,0.9368415360727183
2005-08-15,0.9368540223749547
2005-08-16,0.9368640502324446
2005-08-17,0.9368720478871468
2005-08-18,0.9368783932698419
2005-08-19,0.9368834079805919
2005-08-22,0.9368873592306617
2005-08-23,0.9368904654237791
2005-08-24,0.9368929029972259
2005-08-25,0.9368948132779001
2005-08-26,0.9368963087579085
2005-08-29,0.9368974785555112
2005-08-30,0.936898393019699
2005-08-31,0.936899107532018
2005-09-01,0.937233225229852
2005-09-02,0.9371564931559003
2005-09-05,0.9370979727576726
2005-09-06,0.9370533270898895
2005-09-07,0.937019119096944
2005-09-08,0.936992814155174
2005-09-09,0.9369725271542494
2005-09-12,0.936956844370855
2005-09-13,0.9369446979307513
2005-09-14,0.936935276253054
2005-09-15,0.9369279593821825
2005-09-16,0.936922271748031
2005-09-19,0.9369178472887808
2005-09-20,0.9369144034558078
2005-09-21,0.9369117216782051
2005-09-22,0.9369096325781681
2005-09-23,0.9369080047157925
2005-09-26,0.9369067359789642
2005-09-27,0.9369057469705271
2005-09-28,0.9369049759130937
2005-09-29,0.9369043747130804
2005-09-30,0.9369039059139684
2005-10-03,0.9360075157436811
2005-10-04,0.9361850062169665
2005-10-05,0.9363300225579895
2005-10-06,0.9364481581088605
2005-10-07,0.936543349701825
2005-10-10,0.9366194442371117
2005-10-11,0.9366799167360682
2005-10-12,0.9367277641482114
2005-10-13,0.9367654973007313
2005-10-14,0.9367951795202559
2005-10-17,0.9368184837771844
2005-10-18,0.936836753557281
2005-10-19,0.9368510601924147
2005-10-20,0.936862253541073
2005-10-21,0.9368710051322836
2005-10-24,0.9368778440092492
2005-10-25,0.9368831860173886
2005-10-26,0.9368873574566455
2005-10-27,0.9368906140209323
2005-10-28,0.9368931558690548
2005-10-31,0.9368951395612668
2005-11-01,0.936496206600642
2005-11-02,0.9365746853366473
2005-11-03,0.936641118005455
2005-11-04,0.9366950819295519
2005-11-07,0.9367384664625512
2005-11-08,0.9367730902927072
2005-11-09,0.9368005726158545
2005-11-10,0.9368222977032966
2005-11-11,0.9368394187556383
2005-11-14,0.9368528798129153
2005-11-15,0.9368634442534259
2005-11-16,0.9368717239208346
2005-11-17,0.9368782060197254
2005-11-18,0.9368832766254734
2005-11-21,0.9368872405574752
2005-11-22,0.9368903378123384
2005-11-23,0.936892756947824
2005-11-24,0.9368946458662291
2005-11-25,0.9368961204344224
2005-11-28,0.9368972713345224
2005-11-29,0.9368981694846678
2005-11-30,0.9368988703141857
2005-12-01,0.9366423272672836
2005-12-02,0.936698612737189
2005-12-05,0.9367431214563487
2005-12-06,0.936777837199988
2005-12-07,0.9368049121044667
2005-12-08,0.9368260284138121
2005-12-09,0.9368424978252927
2005-12-12,0.9368553431575476
2005-12-13,0.9368653620180821
2005-12-14,0.9368731764220091
2005-12-15,0.9368792714676349
2005-12-16,0.9368840254863091
2005-12-19,0.9368877335485801
2005-12-20,0.9368906257923199
2005-12-21,0.9368928817145303
2005-12-22,0.9368946413163978
2005-12-23,0.9368960137948669
2005-12-26,0.9368970843211052
2005-12-27,0.9368979193271127
2005-12-28,0.9368985706289163
2005-12-29,0.9368990786424368
2005-12-30,0.9368994748917319
2006-01-02,0.9368997839653407
2006-01-03,0.9228878064144327
2006-01-04,0.9251104176673967
2006-01-05,0.927154141393741
2006-01-06,0.9289532096442848
2006-01-09,0.9304863164802181
2006-01-10,0.9317637296409411
2006-01-11,0.9328110544700617
2006-01-12,0.9336596071410268
2006-01-13,0.9343410446169893
2006-01-16,0.9348846245074567
2006-01-17,0.9353160281149757
2006-01-18,0.9356570680070609
2006-01-19,0.9359258616463897
2006-01-20,0.9361372218411265
2006-01-23,0.9363031217135814
2006-01-24,0.9364331575595766
2006-01-25,0.9365349720911169
2006-01-26,0.9366146230264567
2006-01-27,0.9366768942844688
2006-01-30,0.9367255532732914
2006-01-31,0.9367635604997833
2006-02-01,0.9368089033819805
2006-02-02,0.9368217917913553
2006-02-03,0.9368348380922028
2006-02-06,0.9368465014433156
2006-02-07,0.9368565034923874
2006-02-08,0.9368648566008028
2006-02-09,0.936871708111597
2006-02-10,0.9368772570250893
2006-02-13,0.9368817098617563
2006-02-14,0.9368852589904354
2006-02-15,0.9368880735255171
2006-02-16,0.936890296992669
2006-02-17,0.9368920484170794
2006-02-20,0.9368934249465855
2006-02-21,0.9368945049793328
2006-02-22,0.9368953512624204
2006-02-23,0.9368960137103025
2006-02-24,0.936896531847626
2006-02-27,0.936896936863483
2006-02-28,0.9368972533043469
2006-03-01,0.9369628863614128
2006-03-02,0.9369474065726896
2006-03-03,0.936935949833307
2006-03-06,0.9369272706901769
2006-03-07,0.9369206567635197
2006-03-08,0.9369155928105785
2006-03-09,0.9369117007300035
2006-03-10,0.9369087001029397
2006-03-13,0.9369063810407575
2006-03-14,0.9369045852151301
2006-03-15,0.9369031924097574
2006-03-16,0.9369021108531093
2006-03-17,0.936901270179318
2006-03-20,0.9369006162431814
2006-03-21,0.9369001072619593
2006-03-22,0.9368997109193052
2006-03-23,0.9368994021753339
2006-03-24,0.9368991616004813
2006-03-27,0.9368989741014814
2006-03-28,0.9368988279431885
2006-03-29,0.9368987139950709
2006-03-30,0.9368986251492386
2006-03-31,0.9368985558700106
2006-04-03,0.9371904676483428
2006-04-04,0.9371094284124606
2006-04-05,0.9370489558517705
2006-04-06,0.9370073928433463
2006-04-07,0.9369784756960966
2006-04-10,0.9369580827989891
2006-04-11,0.9369435072572344
2006-04-12,0.9369329553963668
2006-04-13,0.9369252255571009
2006-04-14,0.9369195025339715
2006-04-17,0.9369152257009312
2006-04-18,0.9369120040003208
2006-04-19,0.936909560753107
2006-04-20,0.9369076975000118
2006-04-21,0.9369062700486982
2006-04-24,0.936905172405569
2006-04-25,0.9369043258472057
2006-04-26,0.9369036713788818
2006-04-27,0.9369031644532418
2006-04-28,0.9369027712180259
2006-05-01,0.9369024658133761
2006-05-02,0.935845470863495
2006-05-03,0.9360406506903534
2006-05-04,0.9362085782211734
2006-05-05,0.9363478297443938
2006-05-08,0.9364614440201722
2006-05-09,0.9365530939386213
2006-05-10,0.9366264201407902
2006-05-11,0.9366847313960934
2006-05-12,0.936730892611871
2006-05-15,0.9367673106294573
2006-05-16,0.936795967272773
2006-05-17,0.9368184717998242
2006-05-18,0.9368361179622587
2006-05-19,0.9368499382981271
2006-05-22,0.936860752416505
2006-05-23,0.9368692082627955
2006-05-24,0.9368758164939761
2006-05-25,0.9368809786208049
2006-05-26,0.936885009766736
2006-05-29,0.936888156911038
2006-05-30,0.9368906134170503
2006-05-31,0.9368925305458125
2006-06-01,0.9369100077380677
2006-06-02,0.9369052423058567
2006-06-05,0.9369027126840771
2006-06-06,0.936901201633297
2006-06-07,0.9369003024377607
2006-06-08,0.9368997711763479
2006-06-09,0.9368994603469329
2006-06-12,0.9368992809305801
2006-06-13,0.9368991793469511
2006-06-14,0.9368991234569448
2006-06-15,0.9368990940689651
2006-06-16,0.936899079790824
2006-06-19,0.936899073913845
2006-06-20,0.9368990725302824
2006-06-21,0.9368990733984238
2006-06-22,0.9368990752603927
2006-06-23,0.9368990774336035
2006-06-26,0.9368990795673031
2006-06-27,0.9368990814984361
2006-06-28,0.9368990831670735
2006-06-29,0.9368990845673866
2006-06-30,0.9368990857197268
2006-07-03,0.9298232070283133
2006-07-04,0.9309719356814484
2006-07-05,0.9320192268460712
2006-07-06,0.9329334232360432
2006-07-07,0.9337071639461535
2006-07-10,0.9343483189378438
2006-07-11,0.9348716771155204
2006-07-12,0.9352942217353324
2006-07-13,0.9356326072816065
2006-07-14,0.935901943575509
2006-07-17,0.9361153283613828
2006-07-18,0.9362837872127919
2006-07-19,0.9364164178353661
2006-07-20,0.9365206218605509
2006-07-21,0.936602359620848
2006-07-24,0.936666394577558
2006-07-25,0.9367165121166108
2006-07-26,0.936755707492987
2006-07-27,0.9367863430204629
2006-07-28,0.9368102771616337
2006-07-31,0.9368289691795435
2006-08-01,0.9368746271865263
2006-08-02,0.9368736830747653
2006-08-03,0.9368753668260826
2006-08-04,0.9368778535559845
2006-08-07,0.9368805065554449
2006-08-08,0.9368830107213533
2006-08-09,0.9368852289197648
2006-08-10,0.9368871205000637
2006-08-11,0.9368886942101048
2006-08-14,0.9368899815387467
2006-08-15,0.9368910220788114
2006-08-16,0.9368918558697614
2006-08-17,0.9368925197191856
2006-08-18,0.9368930457326097
2006-08-21,0.9368934610195008
2006-08-22,0.9368937879835015
2006-08-23,0.9368940448652592
2006-08-24,0.9368942463585274
2006-08-25,0.936894404208039
2006-08-28,0.9368945277472596
2006-08-29,0.9368946243612978
2006-08-30,0.93689469987443
2006-08-31,0.9368947588684646
2006-09-01,0.9375398895001212
2006-09-04,0.9373862994310995
2006-09-05,0.9372705647734998
2006-09-06,0.9371833154606147
2006-09-07,0.9371171447326123
2006-09-08,0.9370666971412024
2006-09-11,0.9370280665492066
2006-09-12,0.9369983763548253
2006-09-13,0.9369754888783001
2006-09-14,0.93695780248353
2006-09-15,0.9369441084868145
2006-09-18,0.9369334890932582
2006-09-19,0.9369252437546652
2006-09-20,0.9369188354358389
2006-09-21,0.9369138509944661
2006-09-22,0.936909971689594
2006-09-25,0.9369069510458178
2006-09-26,0.9369045981192017
2006-09-27,0.9369027647701932
2006-09-28,0.9369013359354413
2006-09-29,0.9369002221612879
2006-10-02,0.9368993538540049
2006-10-03,0.9364407329486084
2006-10-04,0.936525693341319
2006-10-05,0.9365963907085281
2006-10-06,0.9366558881538847
2006-10-09,0.9367049585616786
2006-10-10,0.9367448545576117
2006-10-11,0.9367769602788981
2006-10-12,0.936802603416105
2006-10-13,0.9368229706456113
2006-10-16,0.936839079566702
2006-10-17,0.9368517799114313
2006-10-18,0.9368617685617362
2006-10-19,0.9368696098349155
2006-10-20,0.9368757565263975
2006-10-23,0.9368805695013256
2006-10-24,0.9368843349107521
2006-10-25,0.9368872787979089
