date,ESP_systemic_stress_f1__ESP_systemic_stress_f2
2005-05-06,0.8733878797770319
2005-05-09,0.8780846363365236
2005-05-10,0.8812334510155048
2005-05-11,0.8833540581420956
2005-05-12,0.8847866213854939
2005-05-13,0.8857564172405346
2005-05-16,0.8864138752886465
2005-05-17,0.8868600226241755
2005-05-18,0.8871629760847701
2005-05-19,0.8873687872553238
2005-05-20,0.8875086476820327
2005-05-23,0.8876037105942343
2005-05-24,0.887668333848531
2005-05-25,0.8877122686143906
2005-05-26,0.8877421400585711
2005-05-27,0.8877624506908341
2005-05-30,0.8877762610128079
2005-05-31,0.8877856516075373
2005-06-01,0.8740785166731466
2005-06-02,0.8781411046675975
2005-06-03,0.881059165643228
2005-06-06,0.8831061178580175
2005-06-07,0.8845244498623895
2005-06-08,0.8855003774264273
2005-06-09,0.8861690850782991
2005-06-10,0.8866260860727571
2005-06-13,0.886937880044863
2005-06-14,0.8871503712288829
2005-06-15,0.8872950810930051
2005-06-16,0.8873935829451666
2005-06-17,0.8874606098229157
2005-06-20,0.8875062091112762
2005-06-21,0.8875372263093954
2005-06-22,0.8875583224651952
2005-06-23,0.8875726699053347
2005-06-24,0.8875824271093282
2005-06-27,0.8875890624415798
2005-06-28,0.8875935746658075
2005-06-29,0.88759664306852
2005-06-30,0.8875987296231082
2005-07-01,0.8344873004693573
2005-07-04,0.8322038033887618
2005-07-05,0.8367437446230006
2005-07-06,0.8447211357141918
2005-07-07,0.8536041751934473
2005-07-08,0.8618508607119089
2005-07-11,0.8687537890067247
2005-07-12,0.874160182846283
2005-07-13,0.8782094560578885
2005-07-14,0.8811511653722605
2005-07-15,0.8832440295707913
2005-07-18,0.8847117960182683
2005-07-19,0.8857311177790465
2005-07-20,0.886434275943068
2005-07-21,0.8869171199280912
2005-07-22,0.8872476456567829
2005-07-25,0.8874734230072681
2005-07-26,0.8876274251610452
2005-07-27,0.8877323661949705
2005-07-28,0.8878038277972862
2005-07-29,0.8878524687540074
2005-08-01,0.8878855663731224
2005-08-02,0.8789625979674274
2005-08-03,0.8778892899126798
2005-08-04,0.8787857091336334
2005-08-05,0.8804415285224262
2005-08-08,0.8821806170199377
2005-08-09,0.8836986801880025
2005-08-10,0.8849055812161362
2005-08-11,0.8858139603284715
2005-08-12,0.8864745865918517
2005-08-15,0.8869444583413584
2005-08-16,0.8872737786043108
2005-08-17,0.8875023356951721
2005-08-18,0.8876599174897299
2005-08-19,0.887768081845737
2005-08-22,0.8878421027498077
2005-08-23,0.8878926547379709
2005-08-24,0.8879271310454758
2005-08-25,0.8879506216915505
2005-08-26,0.8879666169709242
2005-08-29,0.8879775037706814
2005-08-30,0.8879849114222502
2005-08-31,0.8879899507636622
2005-09-01,0.885460352118868
2005-09-02,0.8862569210724204
2005-09-05,0.8868069488544571
2005-09-06,0.8871845679626494
2005-09-07,0.8874429339390306
2005-09-08,0.887619331366503
2005-09-09,0.8877396017393355
2005-09-12,0.8878215312670882
2005-09-13,0.8878773099598404
2005-09-14,0.8879152700305827
2005-09-15,0.8879410969270104
2005-09-16,0.8879586656822361
2005-09-19,0.8879706154129884
2005-09-20,0.8879787426005777
2005-09-21,0.8879842697186685
2005-09-22,0.8879880284485537
2005-09-23,0.8879905845175148
2005-09-26,0.887992322704906
2005-09-27,0.8879935046997467
2005-09-28,0.8879943084685363
2005-09-29,0.8879948550367435
2005-09-30,0.8879952267054613
2005-10-03,0.889252107224796
2005-10-04,0.8888293111081979
2005-10-05,0.888553301092309
2005-10-06,0.8883711449343815
2005-10-07,0.8882499068214968
2005-10-10,0.8881687029148554
2005-10-11,0.8881140640107094
2005-10-12,0.8880771799622083
2005-10-13,0.8880522245890125
2005-10-14,0.8880353133350835
2005-10-17,0.8880238407648373
2005-10-18,0.888016051966611
2005-10-19,0.888010761396432
2005-10-20,0.8880071665004177
2005-10-21,0.8880047232176304
2005-10-24,0.888003062362719
2005-10-25,0.8880019332489597
2005-10-26,0.8880011655757136
2005-10-27,0.8880006436155462
2005-10-28,0.8880002887094529
2005-10-31,0.8880000473858249
2005-11-01,0.8862969038077527
2005-11-02,0.8868325977106606
2005-11-03,0.8872013597945194
2005-11-04,0.8874540953069705
2005-11-07,0.8876268396360701
2005-11-08,0.8877447053365441
2005-11-09,0.887825035871321
2005-11-10,0.8878797438110404
2005-11-11,0.8879169833754338
2005-11-14,0.8879423238280862
2005-11-15,0.8879595634151588
2005-11-16,0.8879712900561778
2005-11-17,0.8879792658866148
2005-11-18,0.8879846902407342
2005-11-21,0.8879883791645714
2005-11-22,0.8879908877993915
2005-11-23,0.8879925937472851
2005-11-24,0.8879937538265438
2005-11-25,0.8879945426961093
2005-11-28,0.8879950791344077
2005-11-29,0.8879954439155132
2005-11-30,0.8879956919679654
2005-12-01,0.8851149915286844
2005-12-02,0.8860128296964197
2005-12-05,0.8866358361564006
2005-12-06,0.8870648448462501
2005-12-07,0.8873589302752352
2005-12-08,0.8875599626347562
2005-12-09,0.8876971408036747
2005-12-12,0.8877906386071988
2005-12-13,0.8878543161777415
2005-12-14,0.8878976623741702
2005-12-15,0.8879271586833728
2005-12-16,0.8879472257931731
2005-12-19,0.8879608758591039
2005-12-20,0.8879701599453358
2005-12-21,0.8879764740639327
2005-12-22,0.8879807680968818
2005-12-23,0.8879836882377161
2005-12-26,0.887985674024276
2005-12-27,0.8879870244004766
2005-12-28,0.8879879426749763
2005-12-29,0.8879885671099813
2005-12-30,0.8879889917294452
2006-01-02,0.8879892804722376
2006-01-03,0.8885282557535435
2006-01-04,0.888348796399851
2006-01-05,0.8882309499389781
2006-01-06,0.8881527793239459
2006-01-09,0.8881005413143372
2006-01-10,0.8880654469504755
2006-01-11,0.8880417814052338
2006-01-12,0.8880257809827203
2006-01-13,0.8880149434037464
2006-01-16,0.8880075936313876
2006-01-17,0.8880026049447118
2006-01-18,0.8879992168771828
2006-01-19,0.8879969149535606
2006-01-20,0.8879953505538833
2006-01-23,0.8879942871827272
2006-01-24,0.8879935642852045
2006-01-25,0.8879930728052327
2006-01-26,0.8879927386407852
2006-01-27,0.8879925114284585
2006-01-30,0.8879923569331645
2006-01-31,0.8879922518806161
2006-02-01,0.8891742077347364
2006-02-02,0.8887617145614587
2006-02-03,0.888499848078334
2006-02-06,0.8883307410817569
2006-02-07,0.8882200061236281
2006-02-08,0.8881467118425989
2006-02-09,0.8880978108192413
2006-02-10,0.8880649961036696
2006-02-13,0.8880428858119315
2006-02-14,0.888027945392022
2006-02-15,0.8880178297622053
2006-02-16,0.8880109714531673
2006-02-17,0.8880063172125019
2006-02-20,0.8880031566849454
2006-02-21,0.8880010095426245
2006-02-22,0.8879995504192815
2006-02-23,0.8879985586476065
2006-02-24,0.8879978844430664
2006-02-27,0.8879974260767769
2006-02-28,0.887997114430759
2006-03-01,0.8896838282415758
2006-03-02,0.8890917750044672
2006-03-03,0.888716861169395
2006-03-06,0.8884755153435892
2006-03-07,0.8883179505862081
2006-03-08,0.8882139215315296
2006-03-09,0.888144649909665
2006-03-10,0.888098232965654
2006-03-13,0.8880669902999685
2006-03-14,0.8880458945553328
2006-03-15,0.8880316187598186
2006-03-16,0.8880219433618824
2006-03-17,0.8880153789853716
2006-03-20,0.8880109221072923
2006-03-21,0.8880078946240039
2006-03-22,0.8880058374140184
2006-03-23,0.8880044391958838
2006-03-24,0.8880034887246679
2006-03-27,0.8880028425512042
2006-03-28,0.8880024032214183
2006-03-29,0.8880021045088281
2006-03-30,0.8880019013990037
2006-03-31,0.888001763291203
2006-04-03,0.8904886510698653
2006-04-04,0.8895552610700093
2006-04-05,0.8889900383596868
2006-04-06,0.8886414492116494
2006-04-07,0.8884221989367768
2006-04-10,0.8882817554548661
2006-04-11,0.8881903903192235
2006-04-12,0.8881302195154427
2006-04-13,0.8880902229023424
2006-04-14,0.8880634549931253
2006-04-17,0.8880454530118296
2006-04-18,0.8880333047016207
2006-04-19,0.8880250870201958
2006-04-20,0.8880195190068272
2006-04-21,0.8880157420265509
2006-04-24,0.8880131779715976
2006-04-25,0.8880114364009217
2006-04-26,0.8880102530525092
2006-04-27,0.8880094488013504
2006-04-28,0.888008902107734
2006-05-01,0.8880085304474344
2006-05-02,0.8891861527418757
2006-05-03,0.8887938769045922
2006-05-04,0.8885353887982986
2006-05-05,0.8883635798008795
2006-05-08,0.8882486287947124
2006-05-09,0.8881713460209902
2006-05-10,0.8881192072566985
2006-05-11,0.8880839456430011
2006-05-12,0.8880600573627838
2006-05-15,0.8880438549303915
2006-05-16,0.8880328565643024
2006-05-17,0.8880253866126515
2006-05-18,0.8880203111852409
2006-05-19,0.8880168618119062
2006-05-22,0.8880145171261645
2006-05-23,0.8880129231514213
2006-05-24,0.8880118394394549
2006-05-25,0.88801110260393
2006-05-26,0.8880106015969864
2006-05-29,0.8880102609314825
2006-05-30,0.8880100292879347
2006-05-31,0.8880098717745554
2006-06-01,0.8874234691610874
2006-06-02,0.8876107473423682
2006-06-05,0.8877381351318663
2006-06-06,0.8878247746451804
2006-06-07,0.887883696188377
2006-06-08,0.8879237657146518
2006-06-09,0.8879510142505591
2006-06-12,0.8879695438094044
2006-06-13,0.8879821441540545
2006-06-14,0.8879907124956951
2006-06-15,0.8879965390143153
2006-06-16,0.8880005010663536
2006-06-19,0.8880031952693824
2006-06-20,0.8880050273301007
2006-06-21,0.8880062731320302
2006-06-22,0.8880071202772403
2006-06-23,0.8880076963356661
2006-06-26,0.8880080880550656
2006-06-27,0.8880083544239797
2006-06-28,0.8880085355546284
2006-06-29,0.8880086587233138
2006-06-30,0.8880087424779081
2006-07-03,0.8840139855723786
2006-07-04,0.8852859694839681
2006-07-05,0.8861542349814473
2006-07-06,0.8867457155346713
2006-07-07,0.8871482752688566
2006-07-10,0.8874221382219083
2006-07-11,0.8876084091734179
2006-07-12,0.8877350899924288
2006-07-13,0.8878212394037363
2006-07-14,0.8878798235975323
2006-07-17,0.8879196619169701
2006-07-18,0.8879467524197918
2006-07-19,0.8879651741480474
2006-07-20,0.8879777010000832
2006-07-21,0.8879862192899127
2006-07-24,0.8879920117380212
2006-07-25,0.8879959506058823
2006-07-26,0.887998629036196
2006-07-27,0.8880004503680241
2006-07-28,0.8880016888727214
2006-07-31,0.8880025310550831
2006-08-01,0.885065695082666
2006-08-02,0.8859985128616799
2006-08-03,0.8866364757779043
2006-08-04,0.8870717269668583
2006-08-07,0.8873682879859192
2006-08-08,0.8875702000129205
2006-08-09,0.887707609159341
2006-08-10,0.8878010956193876
2006-08-11,0.8878646880361561
2006-08-14,0.8879079406547719
2006-08-15,0.8879373568781254
2006-08-16,0.8879573619350281
2006-08-17,0.8879709662974795
2006-08-18,0.8879802176848018
2006-08-21,0.8879865088192251
2006-08-22,0.8879907868767766
2006-08-23,0.8879936959943219
2006-08-24,0.8879956742110693
2006-08-25,0.8879970194055979
2006-08-28,0.887997934140749
2006-08-29,0.8879985561616884
2006-08-30,0.8879989791362082
2006-08-31,0.8879992667588767
2006-09-01,0.8890865947275418
2006-09-04,0.8887288001750674
2006-09-05,0.888491179119047
2006-09-06,0.8883323131649116
2006-09-07,0.8882255695720004
2006-09-08,0.8881535876097698
2006-09-11,0.888104922016886
2006-09-12,0.888071960835477
2006-09-13,0.8880496083105868
2006-09-14,0.8880344369376826
2006-09-15,0.8880241335449018
2006-09-18,0.8880171333267383
2006-09-19,0.8880123759990725
2006-09-20,0.888009142322981
2006-09-21,0.8880069440287854
2006-09-22,0.888005449469527
2006-09-25,0.8880044332995745
2006-09-26,0.8880037423646098
2006-09-27,0.8880032725570791
2006-09-28,0.8880029531011692
2006-09-29,0.8880027358773609
2006-10-02,0.8880025881681127
2006-10-03,0.8897275279274527
2006-10-04,0.8891329141865084
2006-10-05,0.8887511276881912
2006-10-06,0.8885025868352411
2006-10-09,0.8883389137624333
2006-10-10,0.8882301526252914
2006-10-11,0.8881573904532987
2006-10-12,0.8881084721344163
2006-10-13,0.888075468901207
2006-10-16,0.8880531482263246
2006-10-17,0.8880380265956429
2006-10-18,0.888027770056102
2006-10-19,0.8880208077358789
2006-10-20,0.8880160789748559
2006-10-23,0.8880128660182852
2006-10-24,0.8880106824122117
2006-10-25,0.8880091981179096
2006-10-26,0.8880081890562651
2006-10-27,0.8880075030142109
2006-10-30,0.8880070365612645
2006-10-31,0.8880067193991441
2006-11-01,0.8897705842053794
2006-11-02,0.8891688713661868
2006-11-03,0.888779301451317
2006-11-06,0.8885240253190205
2006-11-07,0.8883550800668617
2006-11-08,0.8882424055653637
2006-11-09,0.8881668278576471
2006-11-10,0.8881159227100114
2006-11-13,0.8880815347487353
2006-11-14,0.8880582567978856
2006-11-15,0.888042476951201
2006-11-16,0.8880317694555678
2006-11-17,0.888024498924734
2006-11-20,0.8880195598581873
2006-11-21,0.8880162035596659
2006-11-22,0.8880139223264969
2006-11-23,0.8880123715743016
2006-11-24,0.888011317288256
2006-11-27,0.8880106004783463
2006-11-28,0.888010113096209
2006-11-29,0.8880097816989861
2006-11-30,0.8880095563594448
2006-12-01,0.8898229157010675
2006-12-04,0.8891929083933672
2006-12-05,0.8887904294262245
2006-12-06,0.8885295313005049
2006-12-07,0.8883582993189966
2006-12-08,0.8882448054716551
2006-12-11,0.8881690189642226
2006-12-12,0.8881181355460416
2006-12-13,0.8880838389019258
2006-12-14,0.8880606587060792
2006-12-15,0.8880449619060596
2006-12-18,0.8880343185722646
2006-12-19,0.8880270952357673
2006-12-20,0.8880221899121256
2006-12-21,0.8880188573229109
2006-12-22,0.8880165925656581
2006-12-25,0.8880150531806619
2006-12-26,0.8880140066999711
2006-12-27,0.8880132952326931
2006-12-28,0.8880128114997261
2006-12-29,0.8880124825914202
2007-01-01,0.8880122589478013
2007-01-02,0.890820524305166
2007-01-03,0.8898433983857381
2007-01-04,0.8892183244188975
2007-01-05,0.8888136344594539
2007-01-08,0.8885486000804422
2007-01-09,0.8883733196563273
2007-01-10,0.8882564957169721
2007-01-11,0.8881781760896442
2007-01-12,0.8881254453665598
2007-01-15,0.8880898346816382
2007-01-16,0.888065734123212
2007-01-17,0.8880493990606578
2007-01-18,0.8880383159620343
2007-01-19,0.8880307909268235
2007-01-22,0.8880256792182762
2007-01-23,0.8880222057185766
2007-01-24,0.8880198448791976
2007-01-25,0.8880182400367612
2007-01-26,0.8880171489888015
2007-01-29,0.8880164071898018
2007-01-30,0.8880159028192609
2007-01-31,0.8880155598718608
2007-02-01,0.8889054323750598
2007-02-02,0.8886200762572529
2007-02-05,0.8884263126815385
2007-02-06,0.8882946923678238
2007-02-07,0.8882052580495633
2007-02-08,0.8881444749789374
2007-02-09,0.888103157756503
2007-02-12,0.8880750692206159
2007-02-13,0.8880559723757123
2007-02-14,0.8880429880909916
2007-02-15,0.8880341595106411
2007-02-16,0.8880281564188931
2007-02-19,0.8880240744772883
2007-02-20,0.8880212988327432
2007-02-21,0.8880194114303921
2007-02-22,0.888018128014023
2007-02-23,0.88801725529927
2007-02-26,0.8880166618573905
2007-02-27,0.8880162583190219
2007-02-28,0.8880159839140349
2007-03-01,0.8884204055241982
2007-03-02,0.8882889747959011
2007-03-05,0.888200631051443
2007-03-06,0.8881410384739129
2007-03-07,0.8881007397001531
2007-03-08,0.8880734407348808
2007-03-09,0.8880549257962875
2007-03-12,0.8880423580570992
2007-03-13,0.8880338223815545
2007-03-14,0.8880280229330968
2007-03-15,0.8880240815361896
2007-03-16,0.8880214024183068
2007-03-19,0.888019581096363
2007-03-20,0.8880183428191981
2007-03-21,0.8880175008936757
2007-03-22,0.8880169284321974
2007-03-23,0.888016539180714
2007-03-26,0.8880162745001513
2007-03-27,0.8880160945222831
2007-03-28,0.8880159721396625
2007-03-29,0.8880158889205968
2007-03-30,0.8880158323321748
2007-04-02,0.8880157938523167
2007-04-03,0.8881784074217685
2007-04-04,0.888126161081211
2007-04-05,0.8880907514501193
2007-04-06,0.8880667276642458
2007-04-09,0.8880504168956977
2007-04-10,0.8880393373497737
2007-04-11,0.8880318087151116
2007-04-12,0.88802669177141
2007-04-13,0.8880232134209479
2007-04-16,0.888020848685561
2007-04-17,0.8880192409173719
2007-04-18,0.8880181477520044
2007-04-19,0.8880174044540107
2007-04-20,0.8880168990367941
2007-04-23,0.888016555365002
2007-04-24,0.888016321673803
2007-04-25,0.8880161627664601
2007-04-26,0.8880160547107535
2007-04-27,0.8880159812335022
2007-04-30,0.8880159312692854
2007-05-01,0.888644675440691
2007-05-02,0.888439560769303
2007-05-03,0.8883022206313269
2007-05-04,0.8882098358703275
2007-05-07,0.8881474854104241
2007-05-08,0.8881053068097269
2007-05-09,0.888076727545674
2007-05-10,0.8880573410872716
2007-05-11,0.8880441802958974
2007-05-14,0.8880352411529764
2007-05-15,0.888029167258584
2007-05-16,0.8880250391979362
2007-05-17,0.8880222331300878
2007-05-18,0.8880203254736113
2007-05-21,0.8880190284850404
2007-05-22,0.888018146633968
2007-05-23,0.8880175470222993
2007-05-24,0.8880171393083175
2007-05-25,0.8880168620730912
2007-05-28,0.8880166735579799
2007-05-29,0.8880165453700032
2007-05-30,0.888016458203283
2007-05-31,0.8880163989304517
2007-06-01,0.8903442206704194
2007-06-04,0.8895814440168573
2007-06-05,0.8890719058409357
2007-06-06,0.8887300941142873
2007-06-07,0.8884999719952016
2007-06-08,0.8883446058175706
2007-06-11,0.8882394890787594
2007-06-12,0.8881682609084103
2007-06-13,0.8881199435487334
2007-06-14,0.8880871427403493
2007-06-15,0.8880648637932668
2007-06-18,0.8880497260061141
