Date,Value
1996-01-02,9.9
1996-01-03,9.81
1996-01-04,9.9
1996-01-05,9.93
1996-01-08,9.78
1996-01-09,9.75
1996-01-10,9.71
1996-01-11,9.78
1996-01-12,9.71
1996-01-15,9.68
1996-01-16,9.5
1996-01-17,9.4
1996-01-18,9.25
1996-01-19,9.06
1996-01-22,9.31
1996-01-23,9.25
1996-01-24,9.21
1996-01-25,9.31
1996-01-26,9.34
1996-01-29,9.4
1996-01-30,9.31
1996-01-31,9.12
1996-02-01,9.0
1996-02-02,9.0
1996-02-05,9.12
1996-02-06,9.12
1996-02-07,9.12
1996-02-08,9.09
1996-02-09,9.0
1996-02-12,9.18
1996-02-13,9.06
1996-02-14,9.43
1996-02-15,9.59
1996-02-16,9.68
1996-02-19,9.96
1996-02-20,10.06
1996-02-21,9.75
1996-02-22,9.59
1996-02-23,9.5
1996-02-26,9.63
1996-02-27,9.53
1996-02-28,9.37
1996-02-29,9.43
1996-03-01,9.25
1996-03-04,9.21
1996-03-05,9.25
1996-03-06,9.28
1996-03-07,9.18
1996-03-08,9.31
1996-03-11,9.46
1996-03-12,9.34
1996-03-13,9.4
1996-03-14,9.37
1996-03-15,9.4
1996-03-18,9.43
1996-03-19,9.43
1996-03-20,9.43
1996-03-21,9.37
1996-03-22,9.4
1996-03-25,9.43
1996-03-26,9.37
1996-03-27,9.59
1996-03-28,9.59
1996-03-29,9.65
1996-04-01,9.65
1996-04-02,9.65
1996-04-03,9.62
1996-04-04,9.37
1996-04-05,9.37
1996-04-11,9.31
1996-04-12,9.3
1996-04-15,9.2
1996-04-16,9.25
1996-04-17,9.25
1996-04-18,9.0
1996-04-19,8.93
1996-04-22,8.61
1996-04-23,8.65
1996-04-24,8.62
1996-04-25,8.56
1996-04-26,8.56
1996-04-29,8.5
1996-04-30,8.38
1996-05-01,8.37
1996-05-02,8.37
1996-05-03,8.48
1996-05-06,8.52
1996-05-07,8.46
1996-05-08,8.45
1996-05-09,8.59
1996-05-10,8.59
1996-05-13,8.43
1996-05-14,8.37
1996-05-15,8.4
1996-05-16,8.46
1996-05-17,8.28
1996-05-20,8.18
1996-05-21,8.25
1996-05-22,8.31
1996-05-23,8.37
1996-05-24,8.4
1996-05-27,8.37
1996-05-28,8.28
1996-05-29,8.28
1996-05-30,8.4
1996-05-31,8.43
1996-06-03,8.46
1996-06-04,8.36
1996-06-05,8.43
1996-06-06,8.3
1996-06-07,8.35
1996-06-10,8.31
1996-06-12,8.21
1996-06-13,8.28
1996-06-14,8.28
1996-06-17,8.18
1996-06-18,8.06
1996-06-19,7.96
1996-06-20,7.99
1996-06-21,7.92
1996-06-24,8.04
1996-06-27,8.15
1996-06-28,8.36
1996-07-01,8.1
1996-07-02,8.14
1996-07-03,8.12
1996-07-04,8.0
1996-07-05,8.14
1996-07-08,8.23
1996-07-09,8.24
1996-07-10,8.34
1996-07-11,8.24
1996-07-12,8.34
1996-07-15,8.43
1996-07-16,8.43
1996-07-17,8.4
1996-07-18,8.17
1996-07-19,8.06
1996-07-22,8.06
1996-07-23,7.87
1996-07-24,8.0
1996-07-25,8.12
1996-07-26,8.15
1996-07-29,8.18
1996-07-30,8.31
1996-07-31,8.28
1996-08-01,8.09
1996-08-02,8.12
1996-08-05,8.09
1996-08-06,8.25
1996-08-07,8.32
1996-08-08,8.34
1996-08-09,8.4
1996-08-12,8.4
1996-08-13,8.37
1996-08-14,8.28
1996-08-15,8.25
1996-08-16,8.28
1996-08-17,8.27
1996-08-19,8.43
1996-08-20,8.4
1996-08-21,8.34
1996-08-22,8.21
1996-08-23,8.18
1996-08-26,8.31
1996-08-27,8.38
1996-08-28,8.38
1996-08-29,8.23
1996-08-30,8.17
1996-09-02,8.21
1996-09-03,8.28
1996-09-04,8.35
1996-09-05,8.24
1996-09-06,8.18
1996-09-09,8.16
1996-09-10,8.14
1996-09-11,8.06
1996-09-12,8.12
1996-09-13,8.06
1996-09-16,8.0
1996-09-17,8.0
1996-09-18,8.08
1996-09-19,7.95
1996-09-20,7.96
1996-09-21,4.39
1996-09-22,7.96
1996-09-23,7.94
1996-09-24,7.89
1996-09-25,7.78
1996-09-26,7.62
1996-09-27,7.62
1996-09-30,7.65
1996-10-01,7.57
1996-10-02,7.47
1996-10-03,7.36
1996-10-04,7.46
1996-10-07,7.5
1996-10-08,7.43
1996-10-09,7.4
1996-10-10,7.34
1996-10-11,7.46
1996-10-14,7.46
1996-10-15,7.46
1996-10-16,7.23
1996-10-17,7.51
1996-10-18,7.31
1996-10-21,7.39
1996-10-22,7.23
1996-10-23,7.26
1996-10-24,7.15
1996-10-25,7.06
1996-10-28,7.06
1996-10-29,7.15
1996-10-31,7.0
1996-11-01,7.09
1996-11-04,7.05
