Date,Value
1991-03-01,13.467
1991-03-04,13.484
1991-03-05,13.439
1991-03-06,13.364
1991-03-07,13.365
1991-03-08,13.39
1991-03-11,13.383
1991-03-12,13.4
1991-03-13,13.387
1991-03-14,13.271
1991-03-15,13.264
1991-03-18,13.178
1991-03-19,13.226
1991-03-20,13.102
1991-03-21,13.016
1991-03-22,12.937
1991-03-25,12.969
1991-03-26,12.914
1991-03-27,12.984
1991-03-28,12.991
1991-03-29,13.054
1991-04-01,13.511
1991-04-02,13.351
1991-04-03,13.324
1991-04-04,13.324
1991-04-05,13.244
1991-04-08,13.164
1991-04-09,13.185
1991-04-10,13.163
1991-04-11,13.189
1991-04-12,13.109
1991-04-15,12.975
1991-04-16,13.023
1991-04-17,12.995
1991-04-18,12.893
1991-04-19,12.946
1991-04-22,13.074
1991-04-23,12.998
1991-04-24,12.981
1991-04-25,12.981
1991-04-26,12.927
1991-04-29,12.91
1991-04-30,12.941
1991-05-01,12.766
1991-05-02,12.722
1991-05-03,12.637
1991-05-06,12.661
1991-05-07,12.609
1991-05-08,12.604
1991-05-09,12.577
1991-05-10,12.516
1991-05-13,12.277
1991-05-14,12.173
1991-05-15,12.243
1991-05-16,12.215
1991-05-17,12.42
1991-05-20,12.375
1991-05-21,12.33
1991-05-22,12.342
1991-05-23,12.193
1991-05-24,12.364
1991-05-27,12.389
1991-05-28,12.339
1991-05-29,12.334
1991-05-30,12.349
1991-05-31,12.295
1991-06-03,12.664
1991-06-04,12.655
1991-06-05,12.639
1991-06-06,12.654
1991-06-07,12.703
1991-06-10,12.753
1991-06-11,12.778
1991-06-12,12.778
1991-06-13,12.843
1991-06-14,12.803
1991-06-17,12.978
1991-06-18,13.307
1991-06-19,13.096
1991-06-20,13.056
1991-06-21,12.99
1991-06-24,13.112
1991-06-25,13.037
1991-06-26,13.048
1991-06-27,13.037
1991-06-28,12.965
1991-07-01,13.067
1991-07-02,13.281
1991-07-03,13.208
1991-07-04,13.105
1991-07-05,13.13
1991-07-08,13.103
1991-07-09,13.077
1991-07-10,13.076
1991-07-11,13.07
1991-07-12,13.028
1991-07-15,13.027
1991-07-16,13.042
1991-07-17,13.041
1991-07-18,13.097
1991-07-19,13.133
1991-07-22,13.133
1991-07-23,13.2
1991-07-24,13.304
1991-07-25,13.298
1991-07-26,13.374
1991-07-29,13.48
1991-07-30,13.48
1991-07-31,13.48
1991-08-01,13.424
1991-08-02,13.343
1991-08-05,13.343
1991-08-06,13.372
1991-08-07,13.287
1991-08-08,13.315
1991-08-09,13.33
1991-08-12,13.378
1991-08-13,13.321
1991-08-14,13.351
1991-08-15,13.351
1991-08-16,13.351
1991-08-19,13.535
1991-08-20,13.322
1991-08-21,13.318
1991-08-22,13.275
1991-08-23,13.222
1991-08-26,13.184
1991-08-27,13.189
1991-08-28,13.201
1991-08-29,13.172
1991-08-30,13.207
1991-09-02,13.231
1991-09-03,13.217
1991-09-04,13.247
1991-09-05,13.208
1991-09-06,13.218
1991-09-09,13.14
1991-09-10,13.077
1991-09-11,13.029
1991-09-12,12.931
1991-09-13,12.951
1991-09-16,12.956
1991-09-17,13.093
1991-09-18,12.981
1991-09-19,13.0
1991-09-20,13.025
1991-09-23,12.873
