Date,Value
1991-03-01,13.97
1991-03-04,14.03
1991-03-05,13.99
1991-03-06,13.95
1991-03-07,13.94
1991-03-08,13.92
1991-03-11,13.92
1991-03-12,13.88
1991-03-13,13.86
1991-03-14,13.7
1991-03-15,13.68
1991-03-18,13.66
1991-03-19,13.67
1991-03-20,13.61
1991-03-21,13.5
1991-03-22,13.44
1991-03-25,13.44
1991-03-26,13.45
1991-03-27,13.5
1991-03-28,13.6
1991-03-29,13.68
1991-04-02,13.71
1991-04-03,13.64
1991-04-04,13.6
1991-04-05,13.54
1991-04-08,13.48
1991-04-09,13.45
1991-04-10,13.48
1991-04-11,13.47
1991-04-12,13.36
1991-04-15,13.28
1991-04-16,13.28
1991-04-17,13.23
1991-04-18,13.19
1991-04-19,13.24
1991-04-22,13.3
1991-04-23,13.3
1991-04-24,13.25
1991-04-26,13.24
1991-04-29,13.28
1991-04-30,13.32
1991-05-02,13.27
1991-05-03,13.28
1991-05-06,13.31
1991-05-07,13.27
1991-05-08,13.26
1991-05-09,13.26
1991-05-10,13.2
1991-05-13,13.09
1991-05-14,12.9
1991-05-15,12.86
1991-05-16,12.86
1991-05-17,12.89
1991-05-20,12.89
1991-05-21,12.87
1991-05-22,12.85
1991-05-23,12.81
1991-05-24,12.84
1991-05-27,12.85
1991-05-28,12.88
1991-05-29,12.81
1991-05-30,12.75
1991-05-31,12.75
1991-06-03,12.77
1991-06-04,12.8
1991-06-05,12.79
1991-06-06,12.79
1991-06-07,12.85
1991-06-10,12.94
1991-06-11,12.99
1991-06-12,12.99
1991-06-13,13.06
1991-06-14,13.15
1991-06-17,13.26
1991-06-18,13.31
1991-06-19,13.29
1991-06-20,13.25
1991-06-21,13.24
1991-06-24,13.27
1991-06-25,13.38
1991-06-26,13.39
1991-06-27,13.37
1991-06-28,13.39
1991-07-01,13.19
1991-07-02,13.49
1991-07-03,13.47
1991-07-04,13.4
1991-07-05,13.37
1991-07-08,13.36
1991-07-09,13.34
1991-07-10,13.24
1991-07-11,13.22
1991-07-12,13.21
1991-07-15,13.29
1991-07-16,13.35
1991-07-17,13.34
1991-07-18,13.35
1991-07-19,13.37
1991-07-22,13.4
1991-07-23,13.42
1991-07-24,13.46
1991-07-25,13.46
1991-07-26,13.49
1991-07-29,13.58
1991-07-30,13.66
1991-07-31,13.62
1991-11-25,13.11
1991-11-26,13.11
1991-11-27,13.07
1991-11-28,13.07
1991-11-29,13.05
1992-03-02,12.65
1992-03-03,12.66
1992-03-04,12.63
1992-03-05,12.67
1992-03-06,12.66
1992-03-09,12.65
1992-03-10,12.62
1992-03-11,12.63
1992-03-12,12.65
1992-03-13,12.65
1992-03-16,12.68
1992-03-17,12.73
1992-03-18,12.77
1992-03-19,12.81
1992-03-20,12.83
1992-03-23,12.89
1992-03-24,12.88
1992-03-25,12.86
1992-03-26,12.88
1992-03-27,12.94
1992-03-30,12.93
1992-03-31,12.87
1992-04-01,12.91
1992-04-02,12.92
1992-04-03,12.88
1992-04-06,12.92
1992-04-07,12.95
1992-04-08,12.93
1992-04-09,12.92
1992-04-10,12.9
1992-04-13,12.88
1992-04-15,12.87
1992-04-16,12.88
1992-04-17,12.87
1992-04-20,12.87
1992-04-21,12.88
1992-04-22,12.88
1992-04-23,12.9
1992-04-24,12.9
1992-04-27,12.89
1992-04-28,12.87
1992-04-29,12.87
1992-04-30,12.87
1992-05-01,12.87
1992-05-04,12.87
1992-05-05,12.85
1992-05-06,12.81
1992-05-07,12.81
1992-05-08,12.82
1992-05-11,12.81
1992-05-12,12.81
1992-05-13,12.8
1992-05-14,12.8
1992-05-15,12.81
1992-05-18,12.8
1992-05-19,12.81
1992-05-20,12.81
1992-05-21,12.84
1992-05-22,12.82
1992-05-25,12.85
1992-05-26,12.88
1992-05-27,12.91
1992-05-28,12.91
1992-05-29,12.95
1992-06-01,12.97
1992-06-02,13.01
1992-06-03,13.28
1992-06-04,13.34
1992-06-05,13.45
1992-06-08,13.7
1992-06-09,13.78
1992-06-10,13.6
1992-06-11,13.65
1992-06-12,13.67
1992-06-15,13.85
1992-06-16,13.8
1992-06-17,13.77
1992-06-18,13.82
1992-06-19,13.75
1992-06-22,13.68
1992-06-23,13.68
1992-06-24,13.73
1992-06-25,13.7
1992-06-26,13.72
1992-06-29,13.7
1992-06-30,13.79
1992-07-01,13.76
1992-07-02,13.82
1992-07-03,13.82
1992-07-06,13.79
1992-07-07,13.8
1992-07-08,13.77
1992-07-09,13.77
1992-07-10,13.79
1992-07-13,13.8
1992-07-14,13.85
1992-07-15,13.98
